email_id,customer_id,subject,email_body,timestamp,category,order_id
EMAIL02128,CUST0212,Discount code question,"Do you have a student discount or a promo code I can use for the Harbor Vitamin C Set? Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Avery Fern.",2026-07-20 16:47,Other,ORD00797
EMAIL00939,CUST0109,Payment problem,"My card payment for ORD00259 is still pending in my bank app. Did the order go through? Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Riley Ember.",2026-01-14 09:38,Payment Issue,ORD00259
EMAIL00959,CUST0208,I was charged twice,"I can see two charges for order ORD01144, but I only placed one order. Please look into this. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Riley Hollow.",2026-01-11 16:00,Payment Issue,ORD01144
EMAIL00981,CUST0151,Payment problem,"My card payment for ORD00243 is still pending in my bank app. Did the order go through? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Quinn Hollow.",2026-02-05 10:48,Payment Issue,ORD00243
EMAIL02328,CUST0059,Discount code question,"Do you have a student discount or a promo code I can use for the Pioneer Trail Runner? Please reply this week. I hope this can be resolved soon. Kind regards, Morgan Briar.",2026-03-17 20:17,Other,
EMAIL01792,CUST0058,Very disappointed,"Hey, I am unhappy with order ORD00275. The Orbit Insulated Bottle was not as described and this has been frustrating. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Rowan Ivy.",2026-05-26 17:17,Complaint,ORD00275
EMAIL00559,CUST0194,I need to return an item,"Hey, I received the Harbor Fleece Hoodie from order ORD00536, but it does not fit my needs. Please send the return instructions. Please reply today. Sorry if I missed this information somewhere. Kind regards, Jamie Ivy.",2026-04-05 14:15,Return/Refund,ORD00536
EMAIL01242,CUST0026,Is this in stock?,"Do you still have the Aster Studio Microphone available? I am looking for one as a gift. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Avery Cove.",2026-07-24 18:59,Product Information,
EMAIL01432,CUST0153,Is this in stock?,"Do you still have the Lumen Gentle Cleanser available? I am looking for one as a gift. Please reply when you can. A quick reply would be appreciated. Kind regards, Quinn Lark.",2026-07-31 09:25,Product Information,ORD00089
EMAIL02254,CUST0300,Discount code question,"Do you have a student discount or a promo code I can use for the Lumen Compact Blender? Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Jamie Hollow.",2026-04-20 08:15,Other,ORD00158
EMAIL01660,CUST0228,Very disappointed,"Hello, I am unhappy with order ORD01068. The Aster Quilted Vest was not as described and this has been frustrating. Please reply when you can. I hope this can be resolved soon. Kind regards, Avery Fern.",2026-03-07 14:06,Complaint,ORD01068
EMAIL00008,CUST0064,Has my package shipped?,"Hi, I ordered a Summit Training Shoe. Is order ORD00228 on its way yet? Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Skyler Briar.",2026-01-20 16:39,Order Status,ORD00228
EMAIL00905,CUST0175,Payment problem,"My card payment for ORD00589 is still pending in my bank app. Did the order go through? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Morgan Cove.",2026-03-15 10:32,Payment Issue,ORD00589
EMAIL02233,CUST0177,Discount code question,"Do you have a student discount or a promo code I can use for the Cedar Walking Shoe? Please reply today. Sorry if I missed this information somewhere. Kind regards, Quinn Ivy.",2026-06-02 20:54,Other,ORD01166
EMAIL00535,CUST0141,Return request,"The Ember Gentle Cleanser arrived damaged. I would like to return it and receive a refund for ORD01162. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Riley Grove.",2026-07-01 13:08,Return/Refund,ORD01162
EMAIL01099,CUST0100,Payment problem,"My card payment for ORD00337 is still pending in my bank app. Did the order go through? Please reply this week. Please let me know what you need from me. Kind regards, Taylor Cove.",2026-06-14 08:58,Payment Issue,ORD00337
EMAIL01830,CUST0068,Exchange request,"I would like to exchange the Echo Coffee Grinder from order ORD00856 for a different size or color. Please tell me the next steps. Please reply today. Sorry if I missed this information somewhere. Kind regards, Avery Ivy.",2026-02-26 20:22,Exchange,ORD00856
EMAIL01014,CUST0228,Payment problem,"My card payment for ORD01068 is still pending in my bank app. Did the order go through? Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Avery Fern.",2026-08-10 13:31,Payment Issue,ORD01068
EMAIL02318,CUST0032,Discount code question,"Do you have a student discount or a promo code I can use for the Nimbus Night Cream? Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Jordan Juniper.",2026-06-18 08:21,Other,ORD00901
EMAIL00514,CUST0183,Refund status,"I returned order ORD00579 and have not received my refund. Can someone check the status for me? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Quinn Cove.",2026-04-24 14:29,Return/Refund,ORD00579
EMAIL02024,CUST0109,Need a different size,"Hey, I received the Brook Wireless Earbuds from order ORD00348, but the size is wrong. Can I exchange it for a smaller size? Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Riley Ember.",2026-03-22 14:34,Exchange,ORD00348
EMAIL00954,CUST0004,I was charged twice,"I can see two charges for order ORD00437, but I only placed one order. Please look into this. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Avery Cove.",2026-01-05 17:23,Payment Issue,ORD00437
EMAIL01127,CUST0249,I was charged twice,"I can see two charges for order ORD00459, but I only placed one order. Please look into this. Please reply this week. A quick reply would be appreciated. Kind regards, Quinn Fern.",2026-06-07 12:34,Payment Issue,ORD00459
EMAIL00928,CUST0002,I was charged twice,"I can see two charges for order ORD00011, but I only placed one order. Please look into this. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Morgan Dale.",2026-03-26 11:42,Payment Issue,ORD00011
EMAIL00446,CUST0258,Return request,"The Terra Canvas Tote arrived damaged. I would like to return it and receive a refund for ORD01170. Please reply today. Please let me know what you need from me. Kind regards, Avery Fern.",2026-08-04 19:46,Return/Refund,ORD01170
EMAIL00945,CUST0273,Checkout error,"Hi, my payment keeps failing when I try to buy the Drift Trail Runner. The card works everywhere else. Please reply before the weekend. A quick reply would be appreciated. Kind regards, Avery Dale.",2026-02-08 17:18,Payment Issue,ORD00473
EMAIL00741,CUST0073,Please cancel my order,"Hey, please cancel order ORD00189 before it ships. I made this purchase by mistake. Please reply before the weekend. Please let me know what you need from me. Kind regards, Rowan Fern.",2026-03-23 09:11,Cancellation,ORD00189
EMAIL00363,CUST0128,Return request,"The Ember Resistance Band Set arrived damaged. I would like to return it and receive a refund for ORD00398. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Morgan Ivy.",2026-07-21 15:44,Return/Refund,ORD00398
EMAIL00702,CUST0274,Please cancel my order,"Hey, please cancel order ORD00029 before it ships. I made this purchase by mistake. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Casey Cove.",2026-08-07 12:10,Cancellation,ORD00029
EMAIL01673,CUST0133,Very disappointed,"Dear support team, I am unhappy with order ORD00328. The Nova Trail Runner was not as described and this has been frustrating. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Quinn Dale.",2026-04-09 16:28,Complaint,ORD00328
EMAIL00527,CUST0072,Refund status,"I returned order ORD00952 and have not received my refund. Can someone check the status for me? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Riley Lark.",2026-05-31 19:52,Return/Refund,ORD00952
EMAIL02236,CUST0241,Need account help,"Dear support team, I cannot log in after resetting my password. Can you help me access my account? Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Quinn Fern.",2026-02-23 12:32,Other,ORD00582
EMAIL01423,CUST0244,Warranty question,"Hi, does the Lumen Denim Jacket come with a warranty? I could not find the answer on the product page. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Avery Fern.",2026-05-31 15:48,Product Information,
EMAIL00319,CUST0123,Return request,"The Drift Ceramic Mug Set arrived damaged. I would like to return it and receive a refund for ORD00811. Please reply today. I hope this can be resolved soon. Kind regards, Jordan Ember.",2026-06-03 20:25,Return/Refund,ORD00811
EMAIL02293,CUST0048,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Morgan Cove.",2026-07-25 17:17,Other,ORD00916
EMAIL00544,CUST0066,I need to return an item,"Hi, I received the Echo Fleece Hoodie from order ORD01112, but it does not fit my needs. Please send the return instructions. Please reply before the weekend. A quick reply would be appreciated. Kind regards, Morgan Grove.",2026-02-11 14:40,Return/Refund,ORD01112
EMAIL01701,CUST0232,Complaint about delivery,"My package for ORD00851 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply when you can. I hope this can be resolved soon. Kind regards, Skyler Dale.",2026-05-15 09:52,Complaint,ORD00851
EMAIL00874,CUST0047,Cancel order,"I no longer need the Lumen Gentle Cleanser. Can you cancel ORD00230 and refund the payment? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Skyler Ivy.",2026-01-27 18:16,Cancellation,ORD00230
EMAIL01325,CUST0237,Is this in stock?,"Do you still have the Terra Resistance Band Set available? I am looking for one as a gift. Please reply this week. I hope this can be resolved soon. Kind regards, Jamie Ivy.",2026-02-18 18:38,Product Information,
EMAIL00040,CUST0074,Has my package shipped?,"Hi, I ordered a Ember Crossbody Bag. Is order ORD00763 on its way yet? Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Riley Cove.",2026-02-23 11:03,Order Status,ORD00763
EMAIL02072,CUST0168,Wrong item size,"The item in order ORD00489 does not fit. I do not need a refund; I would prefer an exchange if possible. Please reply today. Please let me know what you need from me. Kind regards, Riley Briar.",2026-04-28 09:51,Exchange,ORD00489
EMAIL01419,CUST0192,Question about Terra Electric Kettle,"Hello, could you tell me more about the Terra Electric Kettle? I need the size, material, and care details before ordering. Please reply when you can. A quick reply would be appreciated. Kind regards, Riley Lark.",2026-08-09 08:07,Product Information,ORD00566
EMAIL01677,CUST0278,Complaint about delivery,"My package for ORD00938 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Jamie Cove.",2026-07-06 09:28,Complaint,ORD00938
EMAIL00854,CUST0093,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00940? Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Rowan Grove.",2026-01-13 19:23,Cancellation,ORD00940
EMAIL01163,CUST0093,Payment problem,"My card payment for ORD00553 is still pending in my bank app. Did the order go through? Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Rowan Grove.",2026-01-29 15:12,Payment Issue,ORD00553
EMAIL01730,CUST0267,Poor experience,"I have tried to get help with ORD00080 twice. Still no answer. Really disappointed with the service. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Jordan Lark.",2026-02-28 20:48,Complaint,ORD00080
EMAIL00027,CUST0232,Tracking update needed,"Could you check the delivery status of ORD00194? The tracking has not changed and I am starting to worry. Please reply when you can. A quick reply would be appreciated. Kind regards, Skyler Dale.",2026-01-15 16:44,Order Status,ORD00194
EMAIL00837,CUST0133,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00328? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Quinn Dale.",2026-08-11 20:42,Cancellation,ORD00328
EMAIL01860,CUST0093,Need a different size,"Dear support team, I received the Solace Travel Backpack from order ORD00940, but the size is wrong. Can I exchange it for a smaller size? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Rowan Grove.",2026-07-20 17:10,Exchange,ORD00940
EMAIL02181,CUST0240,Discount code question,"Do you have a student discount or a promo code I can use for the Willow Resistance Band Set? Please reply today. A quick reply would be appreciated. Kind regards, Avery Lark.",2026-03-29 12:41,Other,
EMAIL01883,CUST0232,Wrong item size,"The item in order ORD00194 does not fit. I do not need a refund; I would prefer an exchange if possible. Please reply today. Sorry if I missed this information somewhere. Kind regards, Skyler Dale.",2026-05-05 14:49,Exchange,ORD00194
EMAIL00282,CUST0144,Where is my order?,"Hello, I placed order ORD00221 a few days ago and it still says shipped. Can you tell me when it will arrive? Thank you, Skyler Ember Please reply when you can. A quick reply would be appreciated. Kind regards, Skyler Ember.",2026-01-24 20:39,Order Status,ORD00221
EMAIL02276,CUST0088,Need account help,"Dear support team, I cannot log in after resetting my password. Can you help me access my account? Please reply before the weekend. Please let me know what you need from me. Kind regards, Jordan Cove.",2026-06-02 10:59,Other,ORD01179
EMAIL01188,CUST0035,I was charged twice,"I can see two charges for order ORD00629, but I only placed one order. Please look into this. Please reply before the weekend. Please let me know what you need from me. Kind regards, Skyler Grove.",2026-03-06 17:04,Payment Issue,ORD00629
EMAIL02069,CUST0292,Wrong item size,"The item in order ORD00276 does not fit. I do not need a refund; I would prefer an exchange if possible. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Skyler Juniper.",2026-04-26 12:13,Exchange,ORD00276
EMAIL00749,CUST0202,Please cancel my order,"Hey, please cancel order ORD00512 before it ships. I made this purchase by mistake. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Morgan Fern.",2026-04-16 17:18,Cancellation,ORD00512
EMAIL02026,CUST0002,Can you replace this?,"Hi, the Nimbus Canvas Tote from ORD00011 is the wrong size. How can I swap it for the correct one? Please reply this week. A quick reply would be appreciated. Kind regards, Morgan Dale.",2026-04-13 19:14,Exchange,ORD00011
EMAIL01442,CUST0216,Warranty question,"Hi, does the Pioneer Compact Blender come with a warranty? I could not find the answer on the product page. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Morgan Lark.",2026-08-08 09:20,Product Information,
EMAIL00852,CUST0101,Please cancel my order,"Hi, please cancel order ORD00595 before it ships. I made this purchase by mistake. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Riley Hollow.",2026-01-15 17:41,Cancellation,ORD00595
EMAIL00530,CUST0103,Refund status,"I returned order ORD00301 and have not received my refund. Can someone check the status for me? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Jamie Dale.",2026-01-05 17:57,Return/Refund,ORD00301
EMAIL02213,CUST0203,Need account help,"Hi, I cannot log in after resetting my password. Can you help me access my account? Please reply this week. Sorry if I missed this information somewhere. Kind regards, Quinn Ivy.",2026-07-28 17:14,Other,
EMAIL00109,CUST0065,Has my package shipped?,"Hi, I ordered a Drift Travel Backpack. Is order ORD00425 on its way yet? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Skyler Lark.",2026-04-30 17:50,Order Status,ORD00425
EMAIL02193,CUST0124,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply when you can. Please let me know what you need from me. Kind regards, Taylor Juniper.",2026-02-20 20:27,Other,ORD00014
EMAIL01182,CUST0180,I was charged twice,"I can see two charges for order ORD00750, but I only placed one order. Please look into this. Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Morgan Dale.",2026-01-15 14:11,Payment Issue,ORD00750
EMAIL00864,CUST0028,Please cancel my order,"Hey, please cancel order ORD00093 before it ships. I made this purchase by mistake. Please reply as soon as possible. Please let me know what you need from me. Kind regards, Skyler Ivy.",2026-05-11 08:52,Cancellation,ORD00093
EMAIL00343,CUST0254,I need to return an item,"Hey, I received the Solace Travel Backpack from order ORD00968, but it does not fit my needs. Please send the return instructions. Please reply this week. Please let me know what you need from me. Kind regards, Taylor Cove.",2026-03-19 12:48,Return/Refund,ORD00968
EMAIL00163,CUST0065,Where is my order?,"Dear support team, I placed order ORD00425 a few days ago and it still says shipped. Can you tell me when it will arrive? Please help, Skyler Lark Please reply when you can. I hope this can be resolved soon. Kind regards, Skyler Lark.",2026-03-08 17:43,Order Status,ORD00425
EMAIL00053,CUST0294,Where is my order?,"Dear support team, I placed order ORD00208 a few days ago and it still says delivered. Can you tell me when it will arrive? Thanks, Rowan Grove Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Rowan Grove.",2026-03-21 08:22,Order Status,ORD00208
EMAIL01521,CUST0196,Complaint about delivery,"My package for ORD00373 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Taylor Hollow.",2026-02-20 16:27,Complaint,ORD00373
EMAIL01531,CUST0123,Very disappointed,"Dear support team, I am unhappy with order ORD00811. The Drift Ceramic Mug Set was not as described and this has been frustrating. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Jordan Ember.",2026-02-28 19:15,Complaint,ORD00811
EMAIL01421,CUST0263,Question about Terra Resistance Band Set,"Hi, could you tell me more about the Terra Resistance Band Set? I need the size, material, and care details before ordering. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Morgan Grove.",2026-06-28 11:06,Product Information,ORD00718
EMAIL01702,CUST0283,Complaint about delivery,"My package for ORD00310 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Casey Juniper.",2026-04-01 17:04,Complaint,ORD00310
EMAIL02170,CUST0190,Discount code question,"Do you have a student discount or a promo code I can use for the Harbor Travel Backpack? Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Taylor Lark.",2026-04-25 16:39,Other,
EMAIL01353,CUST0114,Is this in stock?,"Do you still have the Brook Walking Shoe available? I am looking for one as a gift. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Jordan Juniper.",2026-01-04 12:06,Product Information,
EMAIL01420,CUST0027,Question about Brook Air Fryer,"Dear support team, could you tell me more about the Brook Air Fryer? I need the size, material, and care details before ordering. Please reply as soon as possible. A quick reply would be appreciated. Kind regards, Jamie Lark.",2026-01-26 19:46,Product Information,
EMAIL00326,CUST0235,Return request,"The Pioneer Canvas Tote arrived damaged. I would like to return it and receive a refund for ORD01039. Please reply before the weekend. I hope this can be resolved soon. Kind regards, Taylor Lark.",2026-04-04 09:50,Return/Refund,ORD01039
EMAIL00309,CUST0229,Return request,"The Nimbus Electric Kettle arrived damaged. I would like to return it and receive a refund for ORD00975. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Jordan Ember.",2026-08-02 11:16,Return/Refund,ORD00975
EMAIL01896,CUST0263,Need a different size,"Hello, I received the Drift Coffee Grinder from order ORD00300, but the size is wrong. Can I exchange it for a smaller size? Please reply today. Sorry if I missed this information somewhere. Kind regards, Morgan Grove.",2026-05-13 13:24,Exchange,ORD00300
EMAIL01965,CUST0292,Exchange request,"I would like to exchange the Drift Noise-Canceling Headphones from order ORD00276 for a different size or color. Please tell me the next steps. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Skyler Juniper.",2026-02-25 14:25,Exchange,ORD00276
EMAIL01946,CUST0102,Can you replace this?,"Hi, the Nimbus Fleece Hoodie from ORD01075 is the wrong size. How can I swap it for the correct one? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Riley Juniper.",2026-02-17 16:58,Exchange,ORD01075
EMAIL02044,CUST0178,Need a different size,"Dear support team, I received the Terra Studio Microphone from order ORD00391, but the size is wrong. Can I exchange it for a smaller size? Please reply this week. A quick reply would be appreciated. Kind regards, Skyler Lark.",2026-03-24 16:56,Exchange,ORD00391
EMAIL01122,CUST0190,I was charged twice,"I can see two charges for order ORD00024, but I only placed one order. Please look into this. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Taylor Lark.",2026-02-24 16:23,Payment Issue,ORD00024
EMAIL02321,CUST0145,Need account help,"Hello, I cannot log in after resetting my password. Can you help me access my account? Please reply today. I hope this can be resolved soon. Kind regards, Skyler Cove.",2026-01-21 12:14,Other,
EMAIL00342,CUST0260,Refund status,"I returned order ORD00225 and have not received my refund. Can someone check the status for me? Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Taylor Juniper.",2026-06-19 17:05,Return/Refund,ORD00225
EMAIL01617,CUST0047,Very disappointed,"Dear support team, I am unhappy with order ORD01117. The Sage Denim Jacket was not as described and this has been frustrating. Please reply this week. I hope this can be resolved soon. Kind regards, Skyler Ivy.",2026-05-31 09:00,Complaint,ORD01117
EMAIL00912,CUST0230,Checkout error,"Hi, my payment keeps failing when I try to buy the Harbor Insulated Bottle. The card works everywhere else. Please reply today. A quick reply would be appreciated. Kind regards, Jordan Dale.",2026-04-04 16:47,Payment Issue,ORD00881
EMAIL01821,CUST0085,Exchange request,"I would like to exchange the Atlas Gentle Cleanser from order ORD00258 for a different size or color. Please tell me the next steps. Please reply when you can. A quick reply would be appreciated. Kind regards, Rowan Hollow.",2026-05-23 10:18,Exchange,ORD00258
EMAIL01097,CUST0175,Checkout error,"Hi, my payment keeps failing when I try to buy the Lumen Denim Jacket. The card works everywhere else. Please reply this week. Please let me know what you need from me. Kind regards, Morgan Cove.",2026-04-23 18:56,Payment Issue,ORD00290
EMAIL02037,CUST0039,Can you replace this?,"Hi, the Willow Glass Storage Set from ORD00155 is the wrong size. How can I swap it for the correct one? Please reply this week. A quick reply would be appreciated. Kind regards, Jordan Fern.",2026-06-28 08:07,Exchange,ORD00155
EMAIL02047,CUST0135,Wrong item size,"The item in order ORD00140 does not fit. I do not need a refund; I would prefer an exchange if possible. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Jamie Fern.",2026-03-22 14:13,Exchange,ORD00140
EMAIL01006,CUST0230,Checkout error,"Hi, my payment keeps failing when I try to buy the Harbor Insulated Bottle. The card works everywhere else. Please reply today. Please let me know what you need from me. Kind regards, Jordan Dale.",2026-03-29 17:16,Payment Issue,ORD00881
EMAIL02131,CUST0274,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Casey Cove.",2026-07-24 19:07,Other,ORD01151
EMAIL01147,CUST0297,I was charged twice,"I can see two charges for order ORD00751, but I only placed one order. Please look into this. Please reply this week. Please let me know what you need from me. Kind regards, Riley Grove.",2026-07-26 11:56,Payment Issue,ORD00751
EMAIL01271,CUST0224,Warranty question,"Hi, does the Orbit Air Fryer come with a warranty? I could not find the answer on the product page. Please reply when you can. I hope this can be resolved soon. Kind regards, Taylor Ivy.",2026-06-06 14:43,Product Information,
EMAIL00586,CUST0158,Return request,"The Cedar Night Cream arrived damaged. I would like to return it and receive a refund for ORD00592. Please reply when you can. I hope this can be resolved soon. Kind regards, Jamie Ivy.",2026-08-16 12:13,Return/Refund,ORD00592
EMAIL00647,CUST0030,Please cancel my order,"Hi, please cancel order ORD00631 before it ships. I made this purchase by mistake. Please reply this week. I hope this can be resolved soon. Kind regards, Taylor Cove.",2026-03-10 10:50,Cancellation,ORD00631
EMAIL00111,CUST0292,Has my package shipped?,"Hi, I ordered a Atlas Denim Jacket. Is order ORD00864 on its way yet? Please reply as soon as possible. Please let me know what you need from me. Kind regards, Skyler Juniper.",2026-07-28 13:12,Order Status,ORD00864
EMAIL01597,CUST0128,Complaint about delivery,"My package for ORD00106 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply today. I hope this can be resolved soon. Kind regards, Morgan Ivy.",2026-03-12 08:48,Complaint,ORD00106
EMAIL00930,CUST0270,I was charged twice,"I can see two charges for order ORD00317, but I only placed one order. Please look into this. Please reply today. A quick reply would be appreciated. Kind regards, Jordan Juniper.",2026-07-23 13:25,Payment Issue,ORD00317
EMAIL00373,CUST0264,I need to return an item,"Hey, I received the Nova Trail Runner from order ORD00313, but it does not fit my needs. Please send the return instructions. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Taylor Briar.",2026-05-14 11:15,Return/Refund,ORD00313
EMAIL02093,CUST0116,Need a different size,"Dear support team, I received the Harbor Electric Kettle from order ORD00694, but the size is wrong. Can I exchange it for a smaller size? Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Rowan Juniper.",2026-04-25 11:53,Exchange,ORD00694
EMAIL01534,CUST0096,Poor experience,"I have tried to get help with ORD00606 twice. Still no answer. Really disappointed with the service. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Skyler Juniper.",2026-06-07 08:49,Complaint,ORD00606
EMAIL00911,CUST0201,Checkout error,"Hi, my payment keeps failing when I try to buy the Nimbus Canvas Tote. The card works everywhere else. Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Skyler Ivy.",2026-04-25 18:50,Payment Issue,ORD01131
EMAIL00949,CUST0186,Payment problem,"My card payment for ORD01087 is still pending in my bank app. Did the order go through? Please reply when you can. A quick reply would be appreciated. Kind regards, Avery Dale.",2026-08-05 08:16,Payment Issue,ORD01087
EMAIL01337,CUST0230,Warranty question,"Hi, does the Lumen Compact Blender come with a warranty? I could not find the answer on the product page. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Jordan Dale.",2026-05-26 11:13,Product Information,ORD00058
EMAIL00478,CUST0044,Return request,"The Terra Rain Jacket arrived damaged. I would like to return it and receive a refund for ORD00900. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Casey Briar.",2026-08-14 17:03,Return/Refund,ORD00900
EMAIL01047,CUST0097,I was charged twice,"I can see two charges for order ORD00223, but I only placed one order. Please look into this. Please reply today. I hope this can be resolved soon. Kind regards, Morgan Fern.",2026-04-09 15:27,Payment Issue,ORD00223
EMAIL00298,CUST0063,Has my package shipped?,"Hi, I ordered a Summit Training Shoe. Is order ORD00765 on its way yet? Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Morgan Hollow.",2026-01-30 09:11,Order Status,ORD00765
EMAIL02267,CUST0140,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply when you can. I hope this can be resolved soon. Kind regards, Casey Lark.",2026-08-21 09:21,Other,ORD00274
EMAIL00258,CUST0007,Has my package shipped?,"Hi, I ordered a Cedar Rain Jacket. Is order ORD00060 on its way yet? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Riley Briar.",2026-01-11 10:18,Order Status,ORD00060
EMAIL01146,CUST0257,Checkout error,"Hi, my payment keeps failing when I try to buy the Aster Night Cream. The card works everywhere else. Please reply when you can. Please let me know what you need from me. Kind regards, Riley Hollow.",2026-08-21 19:05,Payment Issue,ORD00051
EMAIL01839,CUST0146,Exchange request,"I would like to exchange the Nimbus Fleece Hoodie from order ORD00440 for a different size or color. Please tell me the next steps. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Rowan Hollow.",2026-03-17 12:19,Exchange,ORD00440
EMAIL00114,CUST0299,Where is my order?,"Dear support team, I placed order ORD00073 a few days ago and it still says processing. Can you tell me when it will arrive? Regards, Jordan Briar Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Jordan Briar.",2026-08-18 16:58,Order Status,ORD00073
EMAIL01774,CUST0156,Complaint about delivery,"My package for ORD00287 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply when you can. A quick reply would be appreciated. Kind regards, Riley Lark.",2026-04-14 17:44,Complaint,ORD00287
EMAIL00087,CUST0008,Has my package shipped?,"Hi, I ordered a Orbit Air Fryer. Is order ORD00500 on its way yet? Please reply this week. Please let me know what you need from me. Kind regards, Jamie Grove.",2026-03-27 10:36,Order Status,ORD00500
EMAIL00856,CUST0204,Please cancel my order,"Hi, please cancel order ORD00131 before it ships. I made this purchase by mistake. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Skyler Ember.",2026-06-21 10:38,Cancellation,ORD00131
EMAIL00355,CUST0105,I need to return an item,"Hello, I received the Cedar Wireless Earbuds from order ORD00524, but it does not fit my needs. Please send the return instructions. Please reply today. A quick reply would be appreciated. Kind regards, Jamie Lark.",2026-05-28 15:29,Return/Refund,ORD00524
EMAIL00327,CUST0094,I need to return an item,"Dear support team, I received the Sage Air Fryer from order ORD00737, but it does not fit my needs. Please send the return instructions. Please reply today. Please let me know what you need from me. Kind regards, Jordan Lark.",2026-07-01 17:16,Return/Refund,ORD00737
EMAIL00175,CUST0200,Has my package shipped?,"Hi, I ordered a Willow Denim Jacket. Is order ORD01033 on its way yet? Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Jamie Briar.",2026-01-10 19:04,Order Status,ORD01033
