order_id,customer_id,product_id,product_name,order_date,order_status,payment_status,order_amount
ORD00833,CUST0242,PRD-143,Orbit Bamboo Organizer,2025-12-29,Processing,Paid,104.69
ORD00834,CUST0003,PRD-156,Drift Ceramic Mug Set,2025-09-17,Returned,Paid,93.39
ORD00835,CUST0190,PRD-130,Lumen Resistance Band Set,2025-05-16,Delivered,Paid,184.94
ORD00836,CUST0258,PRD-144,Cedar Bamboo Organizer,2026-05-20,Processing,Paid,169.30
ORD00837,CUST0272,PRD-087,Pioneer Vitamin C Set,2026-03-20,Cancelled,Refunded,22.26
ORD00838,CUST0256,PRD-037,Echo Fleece Hoodie,2025-10-15,Shipped,Paid,125.23
ORD00839,CUST0136,PRD-093,Ember Gentle Cleanser,2026-06-14,Cancelled,Refunded,67.27
ORD00840,CUST0078,PRD-081,Nimbus Night Cream,2026-07-24,Out for Delivery,Paid,264.10
ORD00841,CUST0094,PRD-113,Ember Crossbody Bag,2025-02-06,Processing,Paid,160.96
ORD00842,CUST0060,PRD-121,Nimbus Foam Roller,2026-05-22,Shipped,Paid,228.36
ORD00843,CUST0235,PRD-011,Summit Studio Microphone,2026-05-20,Out for Delivery,Refunded,129.80
ORD00844,CUST0179,PRD-029,Willow Denim Jacket,2025-04-06,Delivered,Failed,28.68
ORD00845,CUST0261,PRD-053,Ember Trail Runner,2025-10-07,Delivered,Paid,106.91
ORD00846,CUST0270,PRD-145,Solace Glass Storage Set,2026-08-08,Cancelled,Refunded,48.18
ORD00847,CUST0049,PRD-047,Pioneer Trail Runner,2025-12-03,Shipped,Paid,300.62
ORD00848,CUST0202,PRD-007,Pioneer Portable Speaker,2026-01-18,Shipped,Refunded,71.16
ORD00849,CUST0079,PRD-152,Meadow Ceramic Mug Set,2025-01-30,Cancelled,Refunded,47.93
ORD00850,CUST0233,PRD-021,Nimbus Fleece Hoodie,2025-10-03,Out for Delivery,Paid,155.48
ORD00851,CUST0232,PRD-153,Ember Bamboo Organizer,2025-11-29,Delivered,Paid,19.11
ORD00852,CUST0166,PRD-146,Nova Cast Iron Pan,2025-02-26,Processing,Failed,110.01
ORD00853,CUST0205,PRD-019,Aster Studio Microphone,2025-09-19,Delivered,Paid,29.06
ORD00854,CUST0046,PRD-046,Nova Trail Runner,2025-01-22,Shipped,Pending,124.38
ORD00855,CUST0079,PRD-054,Coast Trail Runner,2025-05-04,Processing,Pending,66.79
ORD00856,CUST0068,PRD-077,Echo Coffee Grinder,2026-01-03,Out for Delivery,Paid,171.81
ORD00857,CUST0229,PRD-025,Solace Denim Jacket,2026-02-02,Delivered,Paid,354.30
ORD00858,CUST0217,PRD-122,Harbor Insulated Bottle,2026-01-13,Shipped,Paid,150.15
ORD00859,CUST0021,PRD-158,Terra Bamboo Organizer,2026-06-10,Processing,Paid,173.09
ORD00860,CUST0254,PRD-088,Atlas Gentle Cleanser,2026-06-24,Returned,Refunded,117.14
ORD00861,CUST0245,PRD-135,Sage Resistance Band Set,2025-11-04,Processing,Paid,65.05
ORD00862,CUST0128,PRD-039,Aster Quilted Vest,2026-06-20,Returned,Refunded,77.02
ORD00863,CUST0024,PRD-110,Lumen Canvas Tote,2026-06-10,Shipped,Paid,99.88
ORD00864,CUST0292,PRD-028,Atlas Denim Jacket,2025-09-17,Out for Delivery,Paid,255.96
ORD00865,CUST0059,PRD-091,Summit Night Cream,2026-04-19,Shipped,Paid,38.79
ORD00866,CUST0043,PRD-046,Nova Trail Runner,2026-03-03,Delivered,Pending,62.19
ORD00867,CUST0136,PRD-077,Echo Coffee Grinder,2025-12-16,Shipped,Paid,343.62
ORD00868,CUST0055,PRD-048,Atlas Training Shoe,2026-03-21,Shipped,Paid,99.33
ORD00869,CUST0088,PRD-137,Echo Foam Roller,2026-05-04,Processing,Paid,169.15
ORD00870,CUST0156,PRD-118,Terra Canvas Tote,2026-01-05,Delivered,Failed,198.02
ORD00871,CUST0008,PRD-102,Harbor Travel Backpack,2025-07-15,Delivered,Paid,43.61
ORD00872,CUST0014,PRD-029,Willow Denim Jacket,2025-08-03,Delivered,Paid,28.68
ORD00873,CUST0276,PRD-124,Cedar Resistance Band Set,2025-07-15,Delivered,Paid,269.74
ORD00874,CUST0217,PRD-023,Orbit Fleece Hoodie,2025-01-23,Shipped,Paid,181.72
ORD00875,CUST0249,PRD-030,Lumen Denim Jacket,2026-04-28,Processing,Paid,117.64
ORD00876,CUST0151,PRD-006,Nova Wireless Earbuds,2026-08-07,Delivered,Paid,19.25
ORD00877,CUST0213,PRD-101,Nimbus Canvas Tote,2026-05-23,Processing,Paid,115.34
ORD00878,CUST0019,PRD-149,Willow Glass Storage Set,2026-05-15,Delivered,Paid,123.02
ORD00879,CUST0119,PRD-103,Orbit Laptop Sleeve,2025-03-04,Out for Delivery,Paid,232.56
ORD00880,CUST0138,PRD-136,Drift Insulated Bottle,2026-03-04,Processing,Paid,124.27
ORD00881,CUST0230,PRD-122,Harbor Insulated Bottle,2026-03-23,Processing,Paid,150.15
ORD00882,CUST0177,PRD-006,Nova Wireless Earbuds,2026-03-25,Processing,Paid,38.50
ORD00883,CUST0240,PRD-060,Brook Walking Shoe,2025-05-15,Out for Delivery,Paid,59.09
ORD00884,CUST0185,PRD-076,Drift Coffee Grinder,2026-04-29,Delivered,Paid,47.28
ORD00885,CUST0248,PRD-042,Harbor Training Shoe,2025-05-13,Delivered,Paid,92.79
ORD00886,CUST0213,PRD-045,Solace Daily Runner,2026-05-21,Processing,Paid,133.25
ORD00887,CUST0184,PRD-078,Terra Electric Kettle,2025-09-25,Shipped,Paid,78.27
ORD00888,CUST0033,PRD-092,Meadow Vitamin C Set,2025-12-12,Delivered,Paid,99.46
ORD00889,CUST0250,PRD-111,Summit Travel Backpack,2025-09-22,Processing,Paid,26.19
ORD00890,CUST0078,PRD-088,Atlas Gentle Cleanser,2026-06-12,Delivered,Pending,117.14
ORD00891,CUST0235,PRD-155,Sage Ceramic Mug Set,2025-04-24,Delivered,Paid,120.74
ORD00892,CUST0288,PRD-028,Atlas Denim Jacket,2025-02-12,Delivered,Paid,127.98
ORD00893,CUST0186,PRD-130,Lumen Resistance Band Set,2025-06-10,Processing,Paid,92.47
ORD00894,CUST0051,PRD-075,Sage Air Fryer,2025-06-07,Delivered,Pending,344.70
ORD00895,CUST0225,PRD-094,Coast Gentle Cleanser,2026-03-02,Shipped,Paid,74.06
ORD00896,CUST0147,PRD-002,Harbor Wireless Earbuds,2026-06-02,Shipped,Pending,43.20
ORD00897,CUST0185,PRD-044,Cedar Walking Shoe,2025-09-09,Processing,Paid,52.90
ORD00898,CUST0071,PRD-039,Aster Quilted Vest,2026-03-16,Delivered,Paid,77.02
ORD00899,CUST0016,PRD-106,Nova Crossbody Bag,2026-03-30,Cancelled,Refunded,40.82
ORD00900,CUST0044,PRD-038,Terra Rain Jacket,2025-12-13,Delivered,Paid,47.30
ORD00901,CUST0032,PRD-081,Nimbus Night Cream,2026-02-07,Shipped,Pending,264.10
ORD00902,CUST0267,PRD-010,Lumen Wireless Earbuds,2025-10-30,Delivered,Paid,157.66
ORD00903,CUST0161,PRD-108,Atlas Laptop Sleeve,2025-12-19,Shipped,Paid,48.75
ORD00904,CUST0207,PRD-003,Orbit Studio Microphone,2026-04-02,Delivered,Failed,96.68
ORD00905,CUST0177,PRD-053,Ember Trail Runner,2026-02-19,Cancelled,Refunded,213.82
ORD00906,CUST0200,PRD-051,Summit Training Shoe,2025-05-10,Cancelled,Refunded,130.76
ORD00907,CUST0262,PRD-134,Coast Foam Roller,2026-07-20,Returned,Refunded,64.62
ORD00908,CUST0012,PRD-080,Brook Air Fryer,2025-01-29,Delivered,Pending,98.85
ORD00909,CUST0217,PRD-139,Aster Yoga Mat,2026-06-02,Delivered,Paid,84.95
ORD00910,CUST0260,PRD-029,Willow Denim Jacket,2025-12-29,Delivered,Pending,28.68
ORD00911,CUST0230,PRD-032,Meadow Quilted Vest,2025-11-02,Processing,Paid,38.89
ORD00912,CUST0298,PRD-147,Pioneer Glass Storage Set,2026-08-03,Delivered,Paid,162.06
ORD00913,CUST0146,PRD-137,Echo Foam Roller,2026-08-10,Delivered,Paid,169.15
ORD00914,CUST0054,PRD-036,Drift Rain Jacket,2025-12-02,Delivered,Paid,43.10
ORD00915,CUST0233,PRD-133,Ember Resistance Band Set,2025-04-11,Delivered,Pending,129.82
ORD00916,CUST0048,PRD-038,Terra Rain Jacket,2025-03-05,Delivered,Pending,47.30
ORD00917,CUST0040,PRD-109,Willow Canvas Tote,2026-01-14,Cancelled,Refunded,197.60
ORD00918,CUST0136,PRD-135,Sage Resistance Band Set,2026-05-26,Shipped,Paid,130.10
ORD00919,CUST0214,PRD-109,Willow Canvas Tote,2025-06-16,Returned,Refunded,197.60
ORD00920,CUST0067,PRD-037,Echo Fleece Hoodie,2026-06-10,Out for Delivery,Paid,250.46
ORD00921,CUST0017,PRD-136,Drift Insulated Bottle,2025-06-10,Processing,Paid,248.54
ORD00922,CUST0057,PRD-144,Cedar Bamboo Organizer,2025-05-04,Shipped,Refunded,338.60
ORD00923,CUST0061,PRD-095,Sage Gentle Cleanser,2026-01-16,Delivered,Paid,120.88
ORD00924,CUST0015,PRD-079,Aster Coffee Grinder,2025-05-27,Returned,Refunded,137.86
ORD00925,CUST0146,PRD-037,Echo Fleece Hoodie,2025-08-09,Delivered,Paid,125.23
ORD00926,CUST0281,PRD-047,Pioneer Trail Runner,2025-12-24,Delivered,Paid,150.31
ORD00927,CUST0290,PRD-018,Terra Studio Microphone,2026-04-09,Cancelled,Refunded,128.34
ORD00928,CUST0071,PRD-087,Pioneer Vitamin C Set,2026-06-01,Delivered,Paid,22.26
ORD00929,CUST0167,PRD-118,Terra Canvas Tote,2025-04-02,Delivered,Paid,99.01
ORD00930,CUST0203,PRD-160,Brook Bamboo Organizer,2025-12-14,Delivered,Paid,141.42
ORD00931,CUST0143,PRD-139,Aster Yoga Mat,2025-04-01,Processing,Paid,169.90
ORD00932,CUST0288,PRD-043,Orbit Training Shoe,2025-05-07,Delivered,Paid,174.54
ORD00933,CUST0292,PRD-144,Cedar Bamboo Organizer,2026-06-19,Processing,Refunded,169.30
ORD00934,CUST0062,PRD-049,Willow Walking Shoe,2026-06-29,Delivered,Paid,54.38
ORD00935,CUST0126,PRD-047,Pioneer Trail Runner,2026-03-31,Returned,Refunded,150.31
ORD00936,CUST0024,PRD-022,Harbor Fleece Hoodie,2026-05-19,Delivered,Paid,235.26
ORD00937,CUST0271,PRD-006,Nova Wireless Earbuds,2025-11-21,Shipped,Paid,19.25
ORD00938,CUST0278,PRD-098,Terra Hydrating Serum,2025-06-22,Shipped,Paid,151.69
ORD00939,CUST0079,PRD-074,Coast Compact Blender,2025-11-11,Processing,Paid,30.16
ORD00940,CUST0093,PRD-105,Solace Travel Backpack,2025-01-28,Delivered,Paid,69.70
ORD00941,CUST0212,PRD-015,Sage Wireless Earbuds,2025-11-28,Shipped,Paid,103.96
ORD00942,CUST0027,PRD-067,Pioneer Compact Blender,2025-07-27,Shipped,Pending,158.26
ORD00943,CUST0261,PRD-062,Harbor Electric Kettle,2026-06-01,Delivered,Paid,79.22
ORD00944,CUST0238,PRD-099,Aster Night Cream,2026-07-21,Returned,Refunded,123.48
ORD00945,CUST0010,PRD-105,Solace Travel Backpack,2025-10-03,Processing,Paid,69.70
ORD00946,CUST0285,PRD-142,Harbor Cast Iron Pan,2025-05-09,Returned,Refunded,64.24
ORD00947,CUST0073,PRD-078,Terra Electric Kettle,2026-01-18,Delivered,Paid,78.27
ORD00948,CUST0285,PRD-139,Aster Yoga Mat,2026-04-08,Returned,Paid,169.90
ORD00949,CUST0086,PRD-011,Summit Studio Microphone,2025-01-01,Processing,Paid,64.90
ORD00950,CUST0195,PRD-016,Drift Noise-Canceling Headphones,2025-12-26,Returned,Refunded,56.28
ORD00951,CUST0083,PRD-055,Sage Training Shoe,2026-07-01,Delivered,Paid,28.17
ORD00952,CUST0072,PRD-145,Solace Glass Storage Set,2026-07-24,Processing,Paid,48.18
ORD00953,CUST0176,PRD-072,Meadow Electric Kettle,2025-09-25,Cancelled,Refunded,67.65
ORD00954,CUST0175,PRD-116,Drift Travel Backpack,2025-08-04,Shipped,Paid,38.84
ORD00955,CUST0002,PRD-118,Terra Canvas Tote,2026-05-03,Returned,Refunded,99.01
ORD00956,CUST0285,PRD-002,Harbor Wireless Earbuds,2026-05-16,Cancelled,Refunded,86.40
ORD00957,CUST0276,PRD-101,Nimbus Canvas Tote,2025-02-01,Delivered,Pending,57.67
ORD00958,CUST0184,PRD-114,Coast Travel Backpack,2026-02-01,Delivered,Paid,165.78
ORD00959,CUST0064,PRD-046,Nova Trail Runner,2026-04-19,Delivered,Pending,62.19
ORD00960,CUST0011,PRD-095,Sage Gentle Cleanser,2025-10-15,Returned,Refunded,120.88
ORD00961,CUST0114,PRD-092,Meadow Vitamin C Set,2025-08-28,Processing,Pending,99.46
ORD00962,CUST0108,PRD-127,Pioneer Insulated Bottle,2025-01-08,Returned,Refunded,259.72
ORD00963,CUST0143,PRD-051,Summit Training Shoe,2026-08-06,Returned,Refunded,130.76
ORD00964,CUST0034,PRD-129,Willow Resistance Band Set,2025-05-12,Out for Delivery,Paid,108.86
ORD00965,CUST0268,PRD-017,Echo Noise-Canceling Headphones,2025-10-08,Processing,Refunded,141.15
ORD00966,CUST0287,PRD-050,Lumen Walking Shoe,2026-04-10,Delivered,Paid,146.20
ORD00967,CUST0166,PRD-001,Nimbus Portable Speaker,2026-03-19,Returned,Refunded,68.49
ORD00968,CUST0254,PRD-105,Solace Travel Backpack,2026-01-06,Shipped,Paid,139.40
ORD00969,CUST0025,PRD-133,Ember Resistance Band Set,2025-10-12,Delivered,Failed,129.82
ORD00970,CUST0100,PRD-108,Atlas Laptop Sleeve,2025-12-09,Delivered,Paid,97.50
ORD00971,CUST0217,PRD-021,Nimbus Fleece Hoodie,2025-03-18,Cancelled,Refunded,77.74
ORD00972,CUST0050,PRD-064,Cedar Air Fryer,2025-01-29,Processing,Paid,28.22
ORD00973,CUST0129,PRD-123,Orbit Insulated Bottle,2025-09-11,Out for Delivery,Paid,112.56
ORD00974,CUST0171,PRD-028,Atlas Denim Jacket,2026-06-17,Out for Delivery,Refunded,127.98
ORD00975,CUST0229,PRD-061,Nimbus Electric Kettle,2025-05-08,Returned,Paid,57.06
ORD00976,CUST0066,PRD-022,Harbor Fleece Hoodie,2025-03-05,Returned,Paid,117.63
ORD00977,CUST0034,PRD-114,Coast Travel Backpack,2025-04-15,Processing,Paid,165.78
ORD00978,CUST0206,PRD-015,Sage Wireless Earbuds,2025-04-09,Delivered,Paid,207.92
ORD00979,CUST0233,PRD-159,Aster Cast Iron Pan,2026-01-29,Delivered,Paid,85.37
ORD00980,CUST0174,PRD-119,Aster Laptop Sleeve,2025-01-27,Delivered,Failed,148.24
ORD00981,CUST0053,PRD-117,Echo Laptop Sleeve,2025-01-13,Out for Delivery,Paid,108.37
ORD00982,CUST0294,PRD-153,Ember Bamboo Organizer,2025-05-10,Delivered,Paid,19.11
ORD00983,CUST0096,PRD-131,Summit Foam Roller,2025-09-06,Shipped,Paid,233.66
ORD00984,CUST0300,PRD-036,Drift Rain Jacket,2026-03-23,Delivered,Paid,43.10
ORD00985,CUST0076,PRD-132,Meadow Foam Roller,2026-04-26,Returned,Paid,54.43
ORD00986,CUST0266,PRD-080,Brook Air Fryer,2025-05-29,Delivered,Paid,98.85
ORD00987,CUST0217,PRD-015,Sage Wireless Earbuds,2025-12-19,Shipped,Pending,103.96
ORD00988,CUST0036,PRD-051,Summit Training Shoe,2025-12-16,Returned,Refunded,130.76
ORD00989,CUST0170,PRD-049,Willow Walking Shoe,2026-08-03,Delivered,Paid,108.76
ORD00990,CUST0054,PRD-086,Nova Gentle Cleanser,2026-04-11,Delivered,Paid,37.66
ORD00991,CUST0118,PRD-011,Summit Studio Microphone,2026-04-23,Out for Delivery,Failed,64.90
ORD00992,CUST0193,PRD-160,Brook Bamboo Organizer,2025-07-30,Shipped,Paid,141.42
ORD00993,CUST0006,PRD-103,Orbit Laptop Sleeve,2025-03-17,Processing,Refunded,116.28
ORD00994,CUST0226,PRD-092,Meadow Vitamin C Set,2025-07-19,Processing,Paid,99.46
ORD00995,CUST0102,PRD-150,Lumen Cast Iron Pan,2025-07-22,Cancelled,Refunded,109.98
ORD00996,CUST0174,PRD-073,Ember Coffee Grinder,2026-07-22,Processing,Failed,24.86
ORD00997,CUST0052,PRD-063,Orbit Air Fryer,2025-01-22,Processing,Paid,152.52
ORD00998,CUST0174,PRD-036,Drift Rain Jacket,2025-08-04,Shipped,Pending,43.10
ORD00999,CUST0088,PRD-079,Aster Coffee Grinder,2026-06-24,Out for Delivery,Paid,68.93
ORD01000,CUST0067,PRD-160,Brook Bamboo Organizer,2025-07-14,Cancelled,Paid,141.42
ORD01001,CUST0220,PRD-050,Lumen Walking Shoe,2025-09-08,Delivered,Paid,146.20
ORD01002,CUST0077,PRD-012,Meadow Studio Microphone,2025-12-02,Delivered,Paid,152.79
ORD01003,CUST0261,PRD-064,Cedar Air Fryer,2026-05-16,Processing,Pending,28.22
ORD01004,CUST0086,PRD-054,Coast Trail Runner,2026-06-05,Delivered,Pending,66.79
ORD01005,CUST0256,PRD-100,Brook Vitamin C Set,2026-06-16,Delivered,Paid,162.02
ORD01006,CUST0254,PRD-119,Aster Laptop Sleeve,2026-05-01,Processing,Paid,296.48
ORD01007,CUST0107,PRD-069,Willow Coffee Grinder,2025-08-13,Delivered,Paid,130.12
ORD01008,CUST0157,PRD-052,Meadow Training Shoe,2026-03-12,Out for Delivery,Paid,117.69
ORD01009,CUST0131,PRD-097,Echo Gentle Cleanser,2026-07-18,Delivered,Refunded,45.73
ORD01010,CUST0266,PRD-022,Harbor Fleece Hoodie,2025-12-27,Processing,Paid,235.26
ORD01011,CUST0219,PRD-059,Aster Daily Runner,2026-04-07,Delivered,Paid,81.25
ORD01012,CUST0163,PRD-120,Brook Crossbody Bag,2025-10-07,Out for Delivery,Paid,142.26
ORD01013,CUST0039,PRD-098,Terra Hydrating Serum,2026-01-03,Processing,Paid,151.69
ORD01014,CUST0142,PRD-022,Harbor Fleece Hoodie,2025-08-22,Shipped,Paid,117.63
ORD01015,CUST0171,PRD-026,Nova Fleece Hoodie,2025-07-21,Processing,Paid,58.13
ORD01016,CUST0098,PRD-085,Solace Night Cream,2025-05-22,Shipped,Paid,155.92
ORD01017,CUST0145,PRD-140,Brook Resistance Band Set,2025-12-21,Cancelled,Refunded,18.84
ORD01018,CUST0242,PRD-104,Cedar Laptop Sleeve,2026-06-09,Returned,Pending,176.01
ORD01019,CUST0243,PRD-039,Aster Quilted Vest,2025-08-28,Delivered,Paid,77.02
ORD01020,CUST0237,PRD-133,Ember Resistance Band Set,2025-12-15,Delivered,Paid,259.64
ORD01021,CUST0108,PRD-022,Harbor Fleece Hoodie,2026-03-26,Shipped,Paid,235.26
ORD01022,CUST0296,PRD-116,Drift Travel Backpack,2025-05-12,Delivered,Paid,38.84
ORD01023,CUST0174,PRD-079,Aster Coffee Grinder,2025-08-19,Returned,Refunded,68.93
ORD01024,CUST0167,PRD-108,Atlas Laptop Sleeve,2025-01-24,Out for Delivery,Pending,48.75
ORD01025,CUST0170,PRD-146,Nova Cast Iron Pan,2026-08-05,Delivered,Failed,110.01
ORD01026,CUST0196,PRD-155,Sage Ceramic Mug Set,2025-07-29,Cancelled,Refunded,120.74
ORD01027,CUST0056,PRD-101,Nimbus Canvas Tote,2025-12-03,Processing,Paid,115.34
ORD01028,CUST0048,PRD-146,Nova Cast Iron Pan,2025-06-25,Returned,Refunded,110.01
ORD01029,CUST0014,PRD-027,Pioneer Rain Jacket,2025-07-11,Delivered,Paid,153.90
ORD01030,CUST0106,PRD-051,Summit Training Shoe,2025-08-27,Processing,Refunded,130.76
ORD01031,CUST0189,PRD-075,Sage Air Fryer,2026-06-15,Delivered,Paid,172.35
ORD01032,CUST0201,PRD-003,Orbit Studio Microphone,2025-06-10,Processing,Failed,193.36
ORD01033,CUST0200,PRD-029,Willow Denim Jacket,2025-07-31,Processing,Paid,28.68
ORD01034,CUST0082,PRD-034,Coast Denim Jacket,2025-11-14,Cancelled,Refunded,41.90
ORD01035,CUST0142,PRD-151,Summit Glass Storage Set,2025-07-26,Shipped,Paid,303.94
ORD01036,CUST0127,PRD-002,Harbor Wireless Earbuds,2026-06-23,Returned,Refunded,86.40
ORD01037,CUST0047,PRD-085,Solace Night Cream,2025-10-22,Cancelled,Paid,155.92
ORD01038,CUST0201,PRD-117,Echo Laptop Sleeve,2025-06-29,Shipped,Pending,108.37
ORD01039,CUST0235,PRD-107,Pioneer Canvas Tote,2026-01-29,Shipped,Failed,116.44
ORD01040,CUST0123,PRD-047,Pioneer Trail Runner,2025-06-11,Delivered,Paid,150.31
ORD01041,CUST0112,PRD-071,Summit Air Fryer,2026-05-21,Cancelled,Refunded,106.37
ORD01042,CUST0040,PRD-106,Nova Crossbody Bag,2025-04-18,Returned,Refunded,40.82
ORD01043,CUST0085,PRD-130,Lumen Resistance Band Set,2025-09-16,Delivered,Paid,184.94
ORD01044,CUST0237,PRD-054,Coast Trail Runner,2026-01-26,Out for Delivery,Paid,66.79
ORD01045,CUST0020,PRD-088,Atlas Gentle Cleanser,2025-01-11,Delivered,Failed,234.28
ORD01046,CUST0238,PRD-065,Solace Air Fryer,2026-05-12,Processing,Failed,161.50
ORD01047,CUST0225,PRD-119,Aster Laptop Sleeve,2025-05-24,Processing,Paid,148.24
ORD01048,CUST0010,PRD-121,Nimbus Foam Roller,2025-04-13,Delivered,Pending,114.18
ORD01049,CUST0087,PRD-046,Nova Trail Runner,2025-03-21,Shipped,Paid,124.38
ORD01050,CUST0092,PRD-003,Orbit Studio Microphone,2025-08-10,Delivered,Paid,96.68
ORD01051,CUST0025,PRD-009,Willow Portable Speaker,2026-06-20,Cancelled,Refunded,59.36
ORD01052,CUST0003,PRD-027,Pioneer Rain Jacket,2025-02-19,Shipped,Paid,76.95
ORD01053,CUST0123,PRD-097,Echo Gentle Cleanser,2025-07-24,Delivered,Failed,45.73
ORD01054,CUST0173,PRD-024,Cedar Rain Jacket,2025-07-16,Processing,Paid,173.15
ORD01055,CUST0086,PRD-017,Echo Noise-Canceling Headphones,2025-02-15,Shipped,Failed,141.15
ORD01056,CUST0288,PRD-107,Pioneer Canvas Tote,2025-07-14,Out for Delivery,Pending,58.22
ORD01057,CUST0062,PRD-160,Brook Bamboo Organizer,2025-08-26,Shipped,Paid,282.84
ORD01058,CUST0206,PRD-055,Sage Training Shoe,2025-11-20,Processing,Paid,28.17
ORD01059,CUST0143,PRD-004,Cedar Wireless Earbuds,2026-01-13,Shipped,Paid,73.92
ORD01060,CUST0256,PRD-012,Meadow Studio Microphone,2025-04-15,Processing,Paid,152.79
ORD01061,CUST0129,PRD-138,Terra Resistance Band Set,2025-04-08,Delivered,Failed,57.28
ORD01062,CUST0069,PRD-154,Coast Cast Iron Pan,2025-12-07,Shipped,Paid,345.10
ORD01063,CUST0247,PRD-045,Solace Daily Runner,2025-03-11,Delivered,Failed,133.25
ORD01064,CUST0196,PRD-086,Nova Gentle Cleanser,2026-06-08,Processing,Failed,75.32
ORD01065,CUST0120,PRD-060,Brook Walking Shoe,2025-01-22,Out for Delivery,Paid,59.09
ORD01066,CUST0220,PRD-158,Terra Bamboo Organizer,2025-09-07,Delivered,Paid,173.09
ORD01067,CUST0152,PRD-159,Aster Cast Iron Pan,2025-07-26,Processing,Paid,170.74
ORD01068,CUST0228,PRD-039,Aster Quilted Vest,2025-12-03,Shipped,Paid,77.02
ORD01069,CUST0267,PRD-035,Sage Denim Jacket,2026-03-01,Shipped,Paid,171.52
ORD01070,CUST0176,PRD-074,Coast Compact Blender,2025-09-06,Delivered,Paid,30.16
ORD01071,CUST0114,PRD-053,Ember Trail Runner,2026-01-26,Delivered,Failed,106.91
ORD01072,CUST0034,PRD-134,Coast Foam Roller,2026-05-19,Shipped,Paid,64.62
ORD01073,CUST0105,PRD-018,Terra Studio Microphone,2025-05-09,Returned,Refunded,128.34
ORD01074,CUST0121,PRD-024,Cedar Rain Jacket,2026-06-04,Processing,Paid,173.15
ORD01075,CUST0102,PRD-021,Nimbus Fleece Hoodie,2025-09-08,Out for Delivery,Paid,77.74
ORD01076,CUST0296,PRD-109,Willow Canvas Tote,2026-04-05,Processing,Paid,98.80
ORD01077,CUST0185,PRD-052,Meadow Training Shoe,2026-02-12,Shipped,Pending,117.69
ORD01078,CUST0080,PRD-097,Echo Gentle Cleanser,2026-05-09,Processing,Paid,91.46
ORD01079,CUST0154,PRD-006,Nova Wireless Earbuds,2026-07-05,Delivered,Paid,19.25
ORD01080,CUST0238,PRD-040,Brook Quilted Vest,2025-11-10,Delivered,Paid,111.82
ORD01081,CUST0037,PRD-117,Echo Laptop Sleeve,2025-12-08,Shipped,Paid,216.74
ORD01082,CUST0003,PRD-035,Sage Denim Jacket,2025-01-14,Delivered,Paid,171.52
ORD01083,CUST0213,PRD-129,Willow Resistance Band Set,2026-02-09,Delivered,Paid,217.72
ORD01084,CUST0210,PRD-096,Drift Hydrating Serum,2025-02-09,Shipped,Paid,99.42
ORD01085,CUST0224,PRD-032,Meadow Quilted Vest,2025-09-19,Shipped,Paid,38.89
ORD01086,CUST0030,PRD-090,Lumen Gentle Cleanser,2026-01-30,Out for Delivery,Paid,175.53
ORD01087,CUST0186,PRD-109,Willow Canvas Tote,2025-01-29,Delivered,Paid,98.80
ORD01088,CUST0131,PRD-038,Terra Rain Jacket,2025-09-11,Shipped,Paid,47.30
ORD01089,CUST0007,PRD-155,Sage Ceramic Mug Set,2025-04-30,Delivered,Paid,60.37
ORD01090,CUST0042,PRD-024,Cedar Rain Jacket,2026-06-15,Delivered,Failed,346.30
ORD01091,CUST0130,PRD-049,Willow Walking Shoe,2025-11-06,Cancelled,Refunded,108.76
ORD01092,CUST0158,PRD-129,Willow Resistance Band Set,2026-02-26,Returned,Refunded,217.72
ORD01093,CUST0074,PRD-023,Orbit Fleece Hoodie,2025-10-03,Processing,Paid,90.86
ORD01094,CUST0004,PRD-054,Coast Trail Runner,2025-06-22,Returned,Refunded,66.79
ORD01095,CUST0269,PRD-126,Nova Yoga Mat,2026-03-03,Processing,Paid,97.82
ORD01096,CUST0096,PRD-074,Coast Compact Blender,2025-05-18,Delivered,Paid,30.16
ORD01097,CUST0231,PRD-051,Summit Training Shoe,2026-08-04,Out for Delivery,Paid,130.76
ORD01098,CUST0099,PRD-055,Sage Training Shoe,2025-09-23,Processing,Paid,28.17
ORD01099,CUST0086,PRD-105,Solace Travel Backpack,2025-03-23,Out for Delivery,Failed,69.70
ORD01100,CUST0176,PRD-076,Drift Coffee Grinder,2025-01-31,Processing,Paid,23.64
ORD01101,CUST0005,PRD-150,Lumen Cast Iron Pan,2025-03-04,Shipped,Paid,109.98
ORD01102,CUST0050,PRD-069,Willow Coffee Grinder,2025-08-05,Delivered,Paid,130.12
ORD01103,CUST0249,PRD-134,Coast Foam Roller,2026-04-30,Delivered,Paid,64.62
ORD01104,CUST0162,PRD-087,Pioneer Vitamin C Set,2025-09-03,Delivered,Paid,22.26
ORD01105,CUST0183,PRD-093,Ember Gentle Cleanser,2025-12-05,Delivered,Paid,67.27
ORD01106,CUST0072,PRD-026,Nova Fleece Hoodie,2025-01-27,Processing,Failed,116.26
ORD01107,CUST0189,PRD-155,Sage Ceramic Mug Set,2026-04-08,Processing,Paid,60.37
ORD01108,CUST0097,PRD-159,Aster Cast Iron Pan,2025-01-04,Delivered,Failed,170.74
ORD01109,CUST0167,PRD-083,Orbit Gentle Cleanser,2026-03-31,Processing,Paid,163.59
