email_id,customer_id,subject,email_body,timestamp,category,order_id,text
EMAIL00857,CUST0073,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00947? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Rowan Fern.",2026-08-25 14:59,Cancellation,ORD00947,"Accidental order Oops, I ordered the wrong item. Is it still possible to stop order ORD00947? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Rowan Fern."
EMAIL01325,CUST0237,Is this in stock?,"Do you still have the Terra Resistance Band Set available? I am looking for one as a gift. Please reply this week. I hope this can be resolved soon. Kind regards, Jamie Ivy.",2026-02-18 18:38,Product Information,,"Is this in stock? Do you still have the Terra Resistance Band Set available? I am looking for one as a gift. Please reply this week. I hope this can be resolved soon. Kind regards, Jamie Ivy."
EMAIL02221,CUST0075,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply when you can. I hope this can be resolved soon. Kind regards, Riley Lark.",2026-07-31 12:12,Other,ORD00624,"Change my address Hi, how do I update the delivery address saved in my account for future orders? Please reply when you can. I hope this can be resolved soon. Kind regards, Riley Lark."
EMAIL00092,CUST0283,Has my package shipped?,"Hi, I ordered a Brook Vitamin C Set. Is order ORD00310 on its way yet? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Casey Juniper.",2026-06-12 18:49,Order Status,ORD00310,"Has my package shipped? Hi, I ordered a Brook Vitamin C Set. Is order ORD00310 on its way yet? Please reply when you can. Sorry if I missed this information somewhere. Kind regards, Casey Juniper."
EMAIL01663,CUST0086,Complaint about delivery,"My package for ORD00324 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply before the weekend. A quick reply would be appreciated. Kind regards, Jordan Dale.",2026-07-31 18:10,Complaint,ORD00324,"Complaint about delivery My package for ORD00324 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply before the weekend. A quick reply would be appreciated. Kind regards, Jordan Dale."
EMAIL01212,CUST0210,Question about Atlas Coffee Grinder,"Hi, could you tell me more about the Atlas Coffee Grinder? I need the size, material, and care details before ordering. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Morgan Lark.",2026-06-01 13:32,Product Information,,"Question about Atlas Coffee Grinder Hi, could you tell me more about the Atlas Coffee Grinder? I need the size, material, and care details before ordering. Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Morgan Lark."
EMAIL00753,CUST0060,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00079? Please reply today. Sorry if I missed this information somewhere. Kind regards, Taylor Briar.",2026-01-28 13:13,Cancellation,ORD00079,"Accidental order Oops, I ordered the wrong item. Is it still possible to stop order ORD00079? Please reply today. Sorry if I missed this information somewhere. Kind regards, Taylor Briar."
EMAIL02211,CUST0058,Need account help,"Dear support team, I cannot log in after resetting my password. Can you help me access my account? Please reply this week. Please let me know what you need from me. Kind regards, Rowan Ivy.",2026-01-01 15:26,Other,ORD00275,"Need account help Dear support team, I cannot log in after resetting my password. Can you help me access my account? Please reply this week. Please let me know what you need from me. Kind regards, Rowan Ivy."
EMAIL00312,CUST0156,Return request,"The Terra Bamboo Organizer arrived damaged. I would like to return it and receive a refund for ORD00472. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Riley Lark.",2026-01-24 12:50,Return/Refund,ORD00472,"Return request The Terra Bamboo Organizer arrived damaged. I would like to return it and receive a refund for ORD00472. Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Riley Lark."
EMAIL00449,CUST0254,I need to return an item,"Dear support team, I received the Solace Travel Backpack from order ORD00968, but it does not fit my needs. Please send the return instructions. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Taylor Cove.",2026-06-01 20:41,Return/Refund,ORD00968,"I need to return an item Dear support team, I received the Solace Travel Backpack from order ORD00968, but it does not fit my needs. Please send the return instructions. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Taylor Cove."
EMAIL02011,CUST0159,Exchange request,"I would like to exchange the Nimbus Canvas Tote from order ORD00135 for a different size or color. Please tell me the next steps. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Quinn Ivy.",2026-01-06 13:08,Exchange,ORD00135,"Exchange request I would like to exchange the Nimbus Canvas Tote from order ORD00135 for a different size or color. Please tell me the next steps. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Quinn Ivy."
EMAIL02251,CUST0087,Discount code question,"Do you have a student discount or a promo code I can use for the Meadow Quilted Vest? Please reply today. I checked the help page but could not find a clear answer. Kind regards, Taylor Hollow.",2026-06-09 19:57,Other,,"Discount code question Do you have a student discount or a promo code I can use for the Meadow Quilted Vest? Please reply today. I checked the help page but could not find a clear answer. Kind regards, Taylor Hollow."
EMAIL02202,CUST0088,Need account help,"Hello, I cannot log in after resetting my password. Can you help me access my account? Please reply today. I hope this can be resolved soon. Kind regards, Jordan Cove.",2026-05-06 20:41,Other,ORD00999,"Need account help Hello, I cannot log in after resetting my password. Can you help me access my account? Please reply today. I hope this can be resolved soon. Kind regards, Jordan Cove."
EMAIL00100,CUST0272,Where is my order?,"Hey, I placed order ORD00837 a few days ago and it still says cancelled. Can you tell me when it will arrive? Thanks, Skyler Grove Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Skyler Grove.",2026-05-18 08:33,Order Status,ORD00837,"Where is my order? Hey, I placed order ORD00837 a few days ago and it still says cancelled. Can you tell me when it will arrive? Thanks, Skyler Grove Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Skyler Grove."
EMAIL02009,CUST0042,Exchange request,"I would like to exchange the Lumen Compact Blender from order ORD00690 for a different size or color. Please tell me the next steps. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Morgan Ember.",2026-03-02 16:36,Exchange,ORD00690,"Exchange request I would like to exchange the Lumen Compact Blender from order ORD00690 for a different size or color. Please tell me the next steps. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Morgan Ember."
EMAIL00447,CUST0144,Return request,"The Nova Wireless Earbuds arrived damaged. I would like to return it and receive a refund for ORD00221. Please reply before the weekend. Please let me know what you need from me. Kind regards, Skyler Ember.",2026-01-22 08:06,Return/Refund,ORD00221,"Return request The Nova Wireless Earbuds arrived damaged. I would like to return it and receive a refund for ORD00221. Please reply before the weekend. Please let me know what you need from me. Kind regards, Skyler Ember."
EMAIL01362,CUST0020,Warranty question,"Hi, does the Summit Air Fryer come with a warranty? I could not find the answer on the product page. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Morgan Briar.",2026-06-26 14:13,Product Information,ORD00219,"Warranty question Hi, does the Summit Air Fryer come with a warranty? I could not find the answer on the product page. Please reply as soon as possible. I checked the help page but could not find a clear answer. Kind regards, Morgan Briar."
EMAIL00576,CUST0038,Return request,"The Aster Night Cream arrived damaged. I would like to return it and receive a refund for ORD00832. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Rowan Dale.",2026-06-27 10:35,Return/Refund,ORD00832,"Return request The Aster Night Cream arrived damaged. I would like to return it and receive a refund for ORD00832. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Rowan Dale."
EMAIL00913,CUST0088,I was charged twice,"I can see two charges for order ORD00999, but I only placed one order. Please look into this. Please reply this week. A quick reply would be appreciated. Kind regards, Jordan Cove.",2026-07-26 10:45,Payment Issue,ORD00999,"I was charged twice I can see two charges for order ORD00999, but I only placed one order. Please look into this. Please reply this week. A quick reply would be appreciated. Kind regards, Jordan Cove."
EMAIL00087,CUST0008,Has my package shipped?,"Hi, I ordered a Orbit Air Fryer. Is order ORD00500 on its way yet? Please reply this week. Please let me know what you need from me. Kind regards, Jamie Grove.",2026-03-27 10:36,Order Status,ORD00500,"Has my package shipped? Hi, I ordered a Orbit Air Fryer. Is order ORD00500 on its way yet? Please reply this week. Please let me know what you need from me. Kind regards, Jamie Grove."
EMAIL01966,CUST0156,Need a different size,"Hello, I received the Terra Canvas Tote from order ORD00870, but the size is wrong. Can I exchange it for a smaller size? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Riley Lark.",2026-04-04 16:30,Exchange,ORD00870,"Need a different size Hello, I received the Terra Canvas Tote from order ORD00870, but the size is wrong. Can I exchange it for a smaller size? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Riley Lark."
EMAIL00258,CUST0007,Has my package shipped?,"Hi, I ordered a Cedar Rain Jacket. Is order ORD00060 on its way yet? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Riley Briar.",2026-01-11 10:18,Order Status,ORD00060,"Has my package shipped? Hi, I ordered a Cedar Rain Jacket. Is order ORD00060 on its way yet? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Riley Briar."
EMAIL00033,CUST0056,Tracking update needed,"Could you check the delivery status of ORD00550? The tracking has not changed and I am starting to worry. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Avery Dale.",2026-08-09 10:49,Order Status,ORD00550,"Tracking update needed Could you check the delivery status of ORD00550? The tracking has not changed and I am starting to worry. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Avery Dale."
EMAIL02299,CUST0225,Need account help,"Dear support team, I cannot log in after resetting my password. Can you help me access my account? Please reply this week. Please let me know what you need from me. Kind regards, Skyler Cove.",2026-08-17 19:27,Other,ORD00101,"Need account help Dear support team, I cannot log in after resetting my password. Can you help me access my account? Please reply this week. Please let me know what you need from me. Kind regards, Skyler Cove."
EMAIL02398,CUST0119,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply when you can. Please let me know what you need from me. Kind regards, Riley Juniper.",2026-02-20 15:21,Other,,"Change my address Hi, how do I update the delivery address saved in my account for future orders? Please reply when you can. Please let me know what you need from me. Kind regards, Riley Juniper."
EMAIL00139,CUST0059,Where is my order?,"Hi, I placed order ORD00087 a few days ago and it still says processing. Can you tell me when it will arrive? Regards, Morgan Briar Please reply this week. I hope this can be resolved soon. Kind regards, Morgan Briar.",2026-02-12 20:09,Order Status,ORD00087,"Where is my order? Hi, I placed order ORD00087 a few days ago and it still says processing. Can you tell me when it will arrive? Regards, Morgan Briar Please reply this week. I hope this can be resolved soon. Kind regards, Morgan Briar."
EMAIL00149,CUST0003,Where is my order?,"Hey, I placed order ORD00834 a few days ago and it still says returned. Can you tell me when it will arrive? Thanks, Rowan Cove Please reply before the weekend. A quick reply would be appreciated. Kind regards, Rowan Cove.",2026-03-31 12:50,Order Status,ORD00834,"Where is my order? Hey, I placed order ORD00834 a few days ago and it still says returned. Can you tell me when it will arrive? Thanks, Rowan Cove Please reply before the weekend. A quick reply would be appreciated. Kind regards, Rowan Cove."
EMAIL01247,CUST0151,Question about Nova Wireless Earbuds,"Hey, could you tell me more about the Nova Wireless Earbuds? I need the size, material, and care details before ordering. Please reply before the weekend. I hope this can be resolved soon. Kind regards, Quinn Hollow.",2026-08-04 16:31,Product Information,ORD00876,"Question about Nova Wireless Earbuds Hey, could you tell me more about the Nova Wireless Earbuds? I need the size, material, and care details before ordering. Please reply before the weekend. I hope this can be resolved soon. Kind regards, Quinn Hollow."
EMAIL01641,CUST0098,Complaint about delivery,"My package for ORD00496 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply when you can. I hope this can be resolved soon. Kind regards, Rowan Juniper.",2026-07-01 10:14,Complaint,ORD00496,"Complaint about delivery My package for ORD00496 arrived much later than promised and nobody sent an update. This is not acceptable. Please reply when you can. I hope this can be resolved soon. Kind regards, Rowan Juniper."
EMAIL01664,CUST0177,Very disappointed,"Dear support team, I am unhappy with order ORD00435. The Pioneer Compact Blender was not as described and this has been frustrating. Please reply this week. I hope this can be resolved soon. Kind regards, Quinn Ivy.",2026-05-15 10:58,Complaint,ORD00435,"Very disappointed Dear support team, I am unhappy with order ORD00435. The Pioneer Compact Blender was not as described and this has been frustrating. Please reply this week. I hope this can be resolved soon. Kind regards, Quinn Ivy."
EMAIL00170,CUST0080,Has my package shipped?,"Hi, I ordered a Sage Resistance Band Set. Is order ORD00428 on its way yet? Please reply when you can. Please let me know what you need from me. Kind regards, Jamie Juniper.",2026-07-20 20:42,Order Status,ORD00428,"Has my package shipped? Hi, I ordered a Sage Resistance Band Set. Is order ORD00428 on its way yet? Please reply when you can. Please let me know what you need from me. Kind regards, Jamie Juniper."
EMAIL00916,CUST0137,Checkout error,"Hi, my payment keeps failing when I try to buy the Lumen Cast Iron Pan. The card works everywhere else. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Taylor Ember.",2026-03-30 08:34,Payment Issue,ORD00177,"Checkout error Hi, my payment keeps failing when I try to buy the Lumen Cast Iron Pan. The card works everywhere else. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Taylor Ember."
EMAIL02193,CUST0124,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply when you can. Please let me know what you need from me. Kind regards, Taylor Juniper.",2026-02-20 20:27,Other,ORD00014,"Change my address Hi, how do I update the delivery address saved in my account for future orders? Please reply when you can. Please let me know what you need from me. Kind regards, Taylor Juniper."
EMAIL00685,CUST0103,Cancel order,"I no longer need the Cedar Night Cream. Can you cancel ORD00148 and refund the payment? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Jamie Dale.",2026-01-12 12:00,Cancellation,ORD00148,"Cancel order I no longer need the Cedar Night Cream. Can you cancel ORD00148 and refund the payment? Please reply when you can. I checked the help page but could not find a clear answer. Kind regards, Jamie Dale."
EMAIL00562,CUST0124,I need to return an item,"Dear support team, I received the Willow Portable Speaker from order ORD00014, but it does not fit my needs. Please send the return instructions. Please reply before the weekend. I hope this can be resolved soon. Kind regards, Taylor Juniper.",2026-08-14 09:24,Return/Refund,ORD00014,"I need to return an item Dear support team, I received the Willow Portable Speaker from order ORD00014, but it does not fit my needs. Please send the return instructions. Please reply before the weekend. I hope this can be resolved soon. Kind regards, Taylor Juniper."
EMAIL02295,CUST0083,Need account help,"Hey, I cannot log in after resetting my password. Can you help me access my account? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Riley Grove.",2026-05-11 20:52,Other,ORD00951,"Need account help Hey, I cannot log in after resetting my password. Can you help me access my account? Please reply before the weekend. A quick reply would be appreciated. Kind regards, Riley Grove."
EMAIL02008,CUST0285,Exchange request,"I would like to exchange the Cedar Laptop Sleeve from order ORD00587 for a different size or color. Please tell me the next steps. Please reply today. I hope this can be resolved soon. Kind regards, Jamie Hollow.",2026-07-09 11:43,Exchange,ORD00587,"Exchange request I would like to exchange the Cedar Laptop Sleeve from order ORD00587 for a different size or color. Please tell me the next steps. Please reply today. I hope this can be resolved soon. Kind regards, Jamie Hollow."
EMAIL00093,CUST0186,Tracking update needed,"Could you check the delivery status of ORD00893? The tracking has not changed and I am starting to worry. Please reply when you can. I hope this can be resolved soon. Kind regards, Avery Dale.",2026-08-04 11:46,Order Status,ORD00893,"Tracking update needed Could you check the delivery status of ORD00893? The tracking has not changed and I am starting to worry. Please reply when you can. I hope this can be resolved soon. Kind regards, Avery Dale."
EMAIL00395,CUST0080,Return request,"The Aster Daily Runner arrived damaged. I would like to return it and receive a refund for ORD00402. Please reply today. Sorry if I missed this information somewhere. Kind regards, Jamie Juniper.",2026-03-04 13:36,Return/Refund,ORD00402,"Return request The Aster Daily Runner arrived damaged. I would like to return it and receive a refund for ORD00402. Please reply today. Sorry if I missed this information somewhere. Kind regards, Jamie Juniper."
EMAIL00096,CUST0042,Tracking update needed,"Could you check the delivery status of ORD00690? The tracking has not changed and I am starting to worry. Please reply today. Sorry if I missed this information somewhere. Kind regards, Morgan Ember.",2026-07-23 08:26,Order Status,ORD00690,"Tracking update needed Could you check the delivery status of ORD00690? The tracking has not changed and I am starting to worry. Please reply today. Sorry if I missed this information somewhere. Kind regards, Morgan Ember."
EMAIL01631,CUST0297,Very disappointed,"Hey, I am unhappy with order ORD00671. The Lumen Denim Jacket was not as described and this has been frustrating. Please reply before the weekend. Please let me know what you need from me. Kind regards, Riley Grove.",2026-01-20 11:15,Complaint,ORD00671,"Very disappointed Hey, I am unhappy with order ORD00671. The Lumen Denim Jacket was not as described and this has been frustrating. Please reply before the weekend. Please let me know what you need from me. Kind regards, Riley Grove."
EMAIL02287,CUST0121,Discount code question,"Do you have a student discount or a promo code I can use for the Cedar Rain Jacket? Please reply when you can. I hope this can be resolved soon. Kind regards, Riley Grove.",2026-08-10 10:50,Other,ORD01074,"Discount code question Do you have a student discount or a promo code I can use for the Cedar Rain Jacket? Please reply when you can. I hope this can be resolved soon. Kind regards, Riley Grove."
EMAIL00741,CUST0073,Please cancel my order,"Hey, please cancel order ORD00189 before it ships. I made this purchase by mistake. Please reply before the weekend. Please let me know what you need from me. Kind regards, Rowan Fern.",2026-03-23 09:11,Cancellation,ORD00189,"Please cancel my order Hey, please cancel order ORD00189 before it ships. I made this purchase by mistake. Please reply before the weekend. Please let me know what you need from me. Kind regards, Rowan Fern."
EMAIL00392,CUST0250,Return request,"The Terra Daily Runner arrived damaged. I would like to return it and receive a refund for ORD01129. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Quinn Cove.",2026-03-05 12:38,Return/Refund,ORD01129,"Return request The Terra Daily Runner arrived damaged. I would like to return it and receive a refund for ORD01129. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Quinn Cove."
EMAIL01354,CUST0005,Question about Cedar Laptop Sleeve,"Hi, could you tell me more about the Cedar Laptop Sleeve? I need the size, material, and care details before ordering. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Skyler Briar.",2026-01-06 10:34,Product Information,ORD00045,"Question about Cedar Laptop Sleeve Hi, could you tell me more about the Cedar Laptop Sleeve? I need the size, material, and care details before ordering. Please reply this week. Sorry if I missed this information somewhere. Kind regards, Skyler Briar."
EMAIL00234,CUST0223,Tracking update needed,"Could you check the delivery status of ORD00596? The tracking has not changed and I am starting to worry. Please reply when you can. A quick reply would be appreciated. Kind regards, Casey Grove.",2026-01-11 19:56,Order Status,ORD00596,"Tracking update needed Could you check the delivery status of ORD00596? The tracking has not changed and I am starting to worry. Please reply when you can. A quick reply would be appreciated. Kind regards, Casey Grove."
EMAIL01455,CUST0122,Is this in stock?,"Do you still have the Coast Trail Runner available? I am looking for one as a gift. Please reply when you can. Please let me know what you need from me. Kind regards, Jordan Dale.",2026-01-02 13:50,Product Information,ORD01153,"Is this in stock? Do you still have the Coast Trail Runner available? I am looking for one as a gift. Please reply when you can. Please let me know what you need from me. Kind regards, Jordan Dale."
EMAIL00887,CUST0194,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00778? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Jamie Ivy.",2026-06-01 14:12,Cancellation,ORD00778,"Accidental order Oops, I ordered the wrong item. Is it still possible to stop order ORD00778? Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Jamie Ivy."
EMAIL00736,CUST0062,Cancel order,"I no longer need the Brook Bamboo Organizer. Can you cancel ORD01057 and refund the payment? Please reply this week. I hope this can be resolved soon. Kind regards, Jordan Cove.",2026-07-05 20:21,Cancellation,ORD01057,"Cancel order I no longer need the Brook Bamboo Organizer. Can you cancel ORD01057 and refund the payment? Please reply this week. I hope this can be resolved soon. Kind regards, Jordan Cove."
EMAIL00522,CUST0020,I need to return an item,"Hi, I received the Atlas Gentle Cleanser from order ORD01045, but it does not fit my needs. Please send the return instructions. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Morgan Briar.",2026-08-24 08:21,Return/Refund,ORD01045,"I need to return an item Hi, I received the Atlas Gentle Cleanser from order ORD01045, but it does not fit my needs. Please send the return instructions. Please reply today. I checked the help page but could not find a clear answer. Kind regards, Morgan Briar."
EMAIL00699,CUST0017,Accidental order,"Oops, I ordered the wrong item. Is it still possible to stop order ORD00523? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Casey Lark.",2026-01-23 08:10,Cancellation,ORD00523,"Accidental order Oops, I ordered the wrong item. Is it still possible to stop order ORD00523? Please reply before the weekend. I hope this can be resolved soon. Kind regards, Casey Lark."
EMAIL00566,CUST0142,Return request,"The Harbor Electric Kettle arrived damaged. I would like to return it and receive a refund for ORD00389. Please reply this week. A quick reply would be appreciated. Kind regards, Riley Cove.",2026-07-30 20:41,Return/Refund,ORD00389,"Return request The Harbor Electric Kettle arrived damaged. I would like to return it and receive a refund for ORD00389. Please reply this week. A quick reply would be appreciated. Kind regards, Riley Cove."
EMAIL01181,CUST0081,Checkout error,"Hi, my payment keeps failing when I try to buy the Summit Glass Storage Set. The card works everywhere else. Please reply today. I hope this can be resolved soon. Kind regards, Jordan Juniper.",2026-03-16 12:09,Payment Issue,ORD00185,"Checkout error Hi, my payment keeps failing when I try to buy the Summit Glass Storage Set. The card works everywhere else. Please reply today. I hope this can be resolved soon. Kind regards, Jordan Juniper."
EMAIL00001,CUST0010,Tracking update needed,"Could you check the delivery status of ORD00793? The tracking has not changed and I am starting to worry. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Taylor Grove.",2026-03-20 19:40,Order Status,ORD00793,"Tracking update needed Could you check the delivery status of ORD00793? The tracking has not changed and I am starting to worry. Please reply as soon as possible. I hope this can be resolved soon. Kind regards, Taylor Grove."
EMAIL00512,CUST0076,Refund status,"I returned order ORD00594 and have not received my refund. Can someone check the status for me? Please reply when you can. Please let me know what you need from me. Kind regards, Riley Juniper.",2026-07-09 08:27,Return/Refund,ORD00594,"Refund status I returned order ORD00594 and have not received my refund. Can someone check the status for me? Please reply when you can. Please let me know what you need from me. Kind regards, Riley Juniper."
EMAIL00639,CUST0168,Cancel order,"I no longer need the Brook Quilted Vest. Can you cancel ORD00568 and refund the payment? Please reply when you can. Please let me know what you need from me. Kind regards, Riley Briar.",2026-05-13 18:26,Cancellation,ORD00568,"Cancel order I no longer need the Brook Quilted Vest. Can you cancel ORD00568 and refund the payment? Please reply when you can. Please let me know what you need from me. Kind regards, Riley Briar."
EMAIL01617,CUST0047,Very disappointed,"Dear support team, I am unhappy with order ORD01117. The Sage Denim Jacket was not as described and this has been frustrating. Please reply this week. I hope this can be resolved soon. Kind regards, Skyler Ivy.",2026-05-31 09:00,Complaint,ORD01117,"Very disappointed Dear support team, I am unhappy with order ORD01117. The Sage Denim Jacket was not as described and this has been frustrating. Please reply this week. I hope this can be resolved soon. Kind regards, Skyler Ivy."
EMAIL00777,CUST0094,Please cancel my order,"Hello, please cancel order ORD00188 before it ships. I made this purchase by mistake. Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Jordan Lark.",2026-01-16 18:28,Cancellation,ORD00188,"Please cancel my order Hello, please cancel order ORD00188 before it ships. I made this purchase by mistake. Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Jordan Lark."
EMAIL01014,CUST0228,Payment problem,"My card payment for ORD01068 is still pending in my bank app. Did the order go through? Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Avery Fern.",2026-08-10 13:31,Payment Issue,ORD01068,"Payment problem My card payment for ORD01068 is still pending in my bank app. Did the order go through? Please reply before the weekend. Sorry if I missed this information somewhere. Kind regards, Avery Fern."
EMAIL02399,CUST0295,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply today. I hope this can be resolved soon. Kind regards, Morgan Hollow.",2026-01-29 14:45,Other,,"Change my address Hi, how do I update the delivery address saved in my account for future orders? Please reply today. I hope this can be resolved soon. Kind regards, Morgan Hollow."
EMAIL02120,CUST0032,Change my address,"Hi, how do I update the delivery address saved in my account for future orders? Please reply as soon as possible. Please let me know what you need from me. Kind regards, Jordan Juniper.",2026-04-03 20:33,Other,ORD00901,"Change my address Hi, how do I update the delivery address saved in my account for future orders? Please reply as soon as possible. Please let me know what you need from me. Kind regards, Jordan Juniper."
EMAIL01424,CUST0213,Question about Meadow Studio Microphone,"Hi, could you tell me more about the Meadow Studio Microphone? I need the size, material, and care details before ordering. Please reply before the weekend. I hope this can be resolved soon. Kind regards, Skyler Ivy.",2026-07-12 08:46,Product Information,,"Question about Meadow Studio Microphone Hi, could you tell me more about the Meadow Studio Microphone? I need the size, material, and care details before ordering. Please reply before the weekend. I hope this can be resolved soon. Kind regards, Skyler Ivy."
EMAIL01284,CUST0158,Is this in stock?,"Do you still have the Terra Resistance Band Set available? I am looking for one as a gift. Please reply today. I hope this can be resolved soon. Kind regards, Jamie Ivy.",2026-01-01 16:50,Product Information,ORD00160,"Is this in stock? Do you still have the Terra Resistance Band Set available? I am looking for one as a gift. Please reply today. I hope this can be resolved soon. Kind regards, Jamie Ivy."
EMAIL02006,CUST0070,Need a different size,"Hello, I received the Ember Denim Jacket from order ORD00677, but the size is wrong. Can I exchange it for a smaller size? Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Taylor Cove.",2026-03-04 11:17,Exchange,ORD00677,"Need a different size Hello, I received the Ember Denim Jacket from order ORD00677, but the size is wrong. Can I exchange it for a smaller size? Please reply before the weekend. I checked the help page but could not find a clear answer. Kind regards, Taylor Cove."
EMAIL00076,CUST0078,Has my package shipped?,"Hi, I ordered a Nimbus Night Cream. Is order ORD00840 on its way yet? Please reply as soon as possible. Please let me know what you need from me. Kind regards, Avery Grove.",2026-05-14 19:00,Order Status,ORD00840,"Has my package shipped? Hi, I ordered a Nimbus Night Cream. Is order ORD00840 on its way yet? Please reply as soon as possible. Please let me know what you need from me. Kind regards, Avery Grove."
EMAIL01126,CUST0265,I was charged twice,"I can see two charges for order ORD00529, but I only placed one order. Please look into this. Please reply today. I hope this can be resolved soon. Kind regards, Casey Ivy.",2026-02-05 10:46,Payment Issue,ORD00529,"I was charged twice I can see two charges for order ORD00529, but I only placed one order. Please look into this. Please reply today. I hope this can be resolved soon. Kind regards, Casey Ivy."
EMAIL00057,CUST0121,Has my package shipped?,"Hi, I ordered a Willow Glass Storage Set. Is order ORD00340 on its way yet? Please reply this week. I hope this can be resolved soon. Kind regards, Riley Grove.",2026-06-16 16:59,Order Status,ORD00340,"Has my package shipped? Hi, I ordered a Willow Glass Storage Set. Is order ORD00340 on its way yet? Please reply this week. I hope this can be resolved soon. Kind regards, Riley Grove."
EMAIL00949,CUST0186,Payment problem,"My card payment for ORD01087 is still pending in my bank app. Did the order go through? Please reply when you can. A quick reply would be appreciated. Kind regards, Avery Dale.",2026-08-05 08:16,Payment Issue,ORD01087,"Payment problem My card payment for ORD01087 is still pending in my bank app. Did the order go through? Please reply when you can. A quick reply would be appreciated. Kind regards, Avery Dale."
EMAIL01897,CUST0147,Can you replace this?,"Hi, the Willow Walking Shoe from ORD00530 is the wrong size. How can I swap it for the correct one? Please reply this week. Please let me know what you need from me. Kind regards, Rowan Grove.",2026-01-10 09:59,Exchange,ORD00530,"Can you replace this? Hi, the Willow Walking Shoe from ORD00530 is the wrong size. How can I swap it for the correct one? Please reply this week. Please let me know what you need from me. Kind regards, Rowan Grove."
EMAIL00428,CUST0085,Return request,"The Lumen Wireless Earbuds arrived damaged. I would like to return it and receive a refund for ORD00775. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Rowan Hollow.",2026-08-08 13:12,Return/Refund,ORD00775,"Return request The Lumen Wireless Earbuds arrived damaged. I would like to return it and receive a refund for ORD00775. Please reply as soon as possible. Sorry if I missed this information somewhere. Kind regards, Rowan Hollow."
EMAIL00482,CUST0230,I need to return an item,"Hello, I received the Pioneer Glass Storage Set from order ORD00514, but it does not fit my needs. Please send the return instructions. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Jordan Dale.",2026-05-18 20:07,Return/Refund,ORD00514,"I need to return an item Hello, I received the Pioneer Glass Storage Set from order ORD00514, but it does not fit my needs. Please send the return instructions. Please reply this week. I checked the help page but could not find a clear answer. Kind regards, Jordan Dale."
